CUSTOMER_SK,GEOGRAPHIC_ID,POLICY_ID,PURCHASE_DATE,INSURANCE_PRODUCT,COVERAGE_AMOUNT,PREMIUM_AMOUNT
10376,IN-22,B,20190307,policy5,335558,4196
10377,IN-8,B,20190307,policy1,285898,1743
10378,IN-8,I,20190307,policy1,889131,3422
10379,IN-27,I,20190307,policy2,460127,3562
10380,IN-22,F,20190307,policy2,277814,3698
10381,IN-13,F,20190307,policy5,452778,1136
10382,IN-34,G,20190307,policy3,195711,4645
10382,IN-34,G,20190307,policy3,195711,4645
10382,IN-34,G,20190307,policy3,195711,4645
10383,IN-31,G,20190307,policy4,420794,4439
10384,IN-15,F,20190307,policy4,649245,4929
10385,IN-27,B,20190307,policy1,176821,4079
10386,IN-17,I,20190307,policy1,174159,4506
10387,IN-19,F,20190307,policy2,473235,3535
10387,IN-19,F,20190307,policy2,473235,3535
10388,IN-10,I,20190307,policy4,67421,4327
10388,IN-10,I,20190307,policy4,67421,4327
10388,IN-10,I,20190307,policy4,67421,4327
10389,IN-33,F,20190307,policy1,200383,4716
10390,IN-3,G,20190307,policy1,103834,2349
10390,IN-3,G,20190307,policy1,103834,2349
10391,IN-21,B,20190307,policy1,753735,3348
10391,IN-21,B,20190307,policy1,753735,3348
10391,IN-21,B,20190307,policy1,753735,3348
10392,IN-7,B,20190307,policy1,228456,3416
10393,IN-16,G,20190308,policy4,601298,2178
10394,IN-12,I,20190308,policy2,690891,1458
10394,IN-12,I,20190308,policy2,690891,1458
10395,IN-22,B,20190308,policy3,535851,592
10395,IN-22,B,20190308,policy3,535851,592
10396,IN-14,F,20190308,policy5,526454,631
10397,IN-17,B,20190308,policy1,774729,3070
10398,IN-31,B,20190308,policy3,197925,4335
10399,IN-18,F,20190308,policy1,171501,4001
10400,IN-30,B,20190308,policy3,74757,3545
10401,IN-7,B,20190308,policy4,406671,3436
10402,IN-26,I,20190308,policy4,760896,3533
10403,IN-18,I,20190308,policy3,448884,1192
10404,IN-34,B,20190308,policy2,203431,4770
10405,IN-34,B,20190308,policy2,187969,679
10406,IN-29,I,20190308,policy1,278392,2445
10407,IN-16,G,20190308,policy3,65054,1569
10408,IN-29,F,20190308,policy1,757704,2966
10409,IN-27,B,20190308,policy2,645402,4563
10410,IN-9,I,20190308,policy5,291661,4386
10411,IN-24,B,20190308,policy3,479957,2148
10412,IN-8,G,20190308,policy2,757533,1518
10413,IN-24,I,20190308,policy3,849909,2027
10414,IN-32,I,20190308,policy3,763708,3052
10415,IN-11,I,20190308,policy5,388900,4333
10415,IN-11,I,20190308,policy5,388900,4333
10416,IN-12,B,20190308,policy3,320552,2385
10417,IN-13,B,20190308,policy1,756598,3500
10417,IN-13,B,20190308,policy1,756598,3500
10418,IN-13,I,20190308,policy1,750690,2692
10418,IN-13,I,20190308,policy1,750690,2692
10418,IN-13,I,20190308,policy1,750690,2692
10419,IN-15,B,20190308,policy5,728666,3283
10419,IN-15,B,20190308,policy5,728666,3283
10420,IN-20,I,20190308,policy3,143363,2155
10421,IN-10,B,20190308,policy3,155881,3946
10421,IN-10,B,20190308,policy3,155881,3946
10421,IN-10,B,20190308,policy3,155881,3946
10422,IN-33,G,20190308,policy3,57604,3229
10423,IN-17,F,20190308,policy5,762740,3404
10424,IN-3,I,20190308,policy5,929954,3010
10425,IN-18,G,20190308,policy3,660053,1482
10426,IN-14,F,20190308,policy2,862512,1831
10427,IN-19,I,20190308,policy5,260614,3060
10428,IN-29,F,20190308,policy2,316040,3562
10429,IN-4,I,20190308,policy1,235437,4470
10429,IN-4,I,20190308,policy1,235437,4470
10430,IN-7,I,20190308,policy3,418919,3933
10430,IN-7,I,20190308,policy3,418919,3933
10430,IN-7,I,20190308,policy3,418919,3933
10431,IN-14,F,20190308,policy1,555960,3881
10432,IN-34,G,20190308,policy2,568360,2562
10432,IN-34,G,20190308,policy2,568360,2562
10433,IN-10,I,20190308,policy1,214546,4430
10434,IN-20,B,20190308,policy1,621433,4541
10434,IN-20,B,20190308,policy1,621433,4541
10435,IN-4,B,20190309,policy5,796564,4358
10436,IN-14,F,20190309,policy5,370836,1666
10437,IN-29,I,20190309,policy5,582915,4549
10437,IN-29,I,20190309,policy5,582915,4549
10438,IN-5,G,20190309,policy5,547287,4438
10439,IN-25,B,20190309,policy1,113757,4819
10440,IN-19,F,20190309,policy5,691273,4440
10441,IN-30,I,20190309,policy3,141590,4093
10442,IN-24,F,20190309,policy4,290873,3624
10443,IN-32,G,20190309,policy5,211722,3811
10444,IN-12,I,20190309,policy1,638285,3437
10445,IN-18,F,20190309,policy5,845913,4319
10446,IN-1,G,20190309,policy2,682472,4320
10447,IN-2,G,20190309,policy1,195605,3507
10447,IN-2,G,20190309,policy1,195605,3507
10447,IN-2,G,20190309,policy1,195605,3507
10448,IN-28,F,20190309,policy5,177961,4387
10448,IN-28,F,20190309,policy5,177961,4387
10449,IN-13,B,20190309,policy5,233158,2606
10450,IN-18,I,20190309,policy3,738394,3955
10450,IN-18,I,20190309,policy3,738394,3955
10451,IN-31,F,20190309,policy1,174378,679
10451,IN-31,F,20190309,policy1,174378,679
10452,IN-8,B,20190309,policy3,197628,4437
10453,IN-11,G,20190309,policy1,160693,1175
10454,IN-13,G,20190309,policy2,961339,4374
10455,IN-2,I,20190309,policy3,925064,4882
10456,IN-3,G,20190309,policy4,561975,1688
10457,IN-13,F,20190309,policy1,219402,2290
10458,IN-13,I,20190309,policy2,967354,2854
10458,IN-13,I,20190309,policy2,967354,2854
10458,IN-13,I,20190309,policy2,967354,2854
10458,IN-13,I,20190309,policy2,967354,2854
10459,IN-4,G,20190309,policy4,690111,545
10460,IN-5,F,20190309,policy2,161804,1554
10461,IN-17,I,20190309,policy5,97189,4802
10461,IN-17,I,20190309,policy5,97189,4802
10462,IN-2,G,20190310,policy3,608795,1167
10463,IN-9,G,20190310,policy5,86082,3515
10463,IN-9,G,20190310,policy5,86082,3515
10464,IN-15,G,20190310,policy5,589000,1217
10465,IN-13,B,20190310,policy2,972202,2773
10465,IN-13,B,20190310,policy2,972202,2773
10466,IN-1,G,20190310,policy2,146370,2987
10467,IN-2,F,20190310,policy3,417108,1717
10468,IN-6,F,20190310,policy3,969146,3125
10469,IN-23,B,20190310,policy4,369738,4995
10469,IN-23,B,20190310,policy4,369738,4995
10469,IN-23,B,20190310,policy4,369738,4995
10470,IN-35,F,20190310,policy1,625475,3481
10471,IN-28,G,20190311,policy4,331810,3067
10472,IN-4,B,20190311,policy5,770642,1799
10473,IN-26,F,20190311,policy2,464715,1445
10474,IN-11,I,20190311,policy1,519536,4557
10474,IN-11,I,20190311,policy1,519536,4557
10474,IN-11,I,20190311,policy1,519536,4557
10474,IN-11,I,20190311,policy1,519536,4557
10475,IN-9,F,20190311,policy2,185326,2756
10476,IN-15,G,20190311,policy2,701232,2591
10477,IN-16,I,20190311,policy3,618914,1907
10478,IN-24,G,20190311,policy5,104416,3665
10478,IN-24,G,20190311,policy5,104416,3665
10479,IN-9,G,20190311,policy5,491347,3019
10479,IN-9,G,20190311,policy5,491347,3019
10480,IN-12,G,20190311,policy5,578951,3552
10481,IN-1,B,20190311,policy2,152249,2689
10482,IN-18,G,20190311,policy3,213229,1484
10483,IN-17,F,20190311,policy5,200637,1137
10483,IN-17,F,20190311,policy5,200637,1137
10484,IN-23,I,20190311,policy2,688420,634
10484,IN-23,I,20190311,policy2,688420,634
10484,IN-23,I,20190311,policy2,688420,634
10484,IN-23,I,20190311,policy2,688420,634
10485,IN-10,F,20190311,policy4,161022,4517
10486,IN-28,B,20190311,policy3,218738,3157
10486,IN-28,B,20190311,policy3,218738,3157
10487,IN-12,G,20190311,policy3,335306,4100
10487,IN-12,G,20190311,policy3,335306,4100
10488,IN-29,B,20190311,policy2,171987,1527
10488,IN-29,B,20190311,policy2,171987,1527
10489,IN-8,B,20190311,policy4,599225,4346
10489,IN-8,B,20190311,policy4,599225,4346
10490,IN-10,I,20190311,policy4,305970,2996
10491,IN-3,B,20190311,policy5,957815,939
10491,IN-3,B,20190311,policy5,957815,939
10492,IN-4,G,20190311,policy5,824464,4439
10493,IN-1,B,20190311,policy2,533421,4650
10494,IN-1,I,20190311,policy5,95235,2696
10494,IN-1,I,20190311,policy5,95235,2696
10495,IN-18,I,20190311,policy2,648106,1003
10496,IN-34,B,20190311,policy3,617209,2907
10497,IN-20,B,20190312,policy1,396047,4466
10498,IN-34,G,20190312,policy4,382943,1743
10499,IN-12,B,20190312,policy2,470260,3370
10500,IN-14,I,20190313,policy2,167395,3101
10501,IN-21,F,20190313,policy1,216577,3896
10502,IN-7,B,20190313,policy1,268896,1059
10502,IN-7,B,20190313,policy1,268896,1059
10502,IN-7,B,20190313,policy1,268896,1059
10503,IN-35,B,20190313,policy2,625132,4839
10504,IN-25,G,20190313,policy1,647014,3986
10504,IN-25,G,20190313,policy1,647014,3986
10504,IN-25,G,20190313,policy1,647014,3986
10505,IN-19,I,20190313,policy5,586211,2669
10505,IN-19,I,20190313,policy5,586211,2669
10506,IN-17,B,20190313,policy4,850730,786
10506,IN-17,B,20190313,policy4,850730,786
10506,IN-17,B,20190313,policy4,850730,786
10506,IN-17,B,20190313,policy4,850730,786
10507,IN-34,G,20190313,policy5,296924,3221
10508,IN-27,B,20190313,policy1,264527,1630
10509,IN-14,G,20190313,policy1,576946,3032
10510,IN-2,B,20190313,policy3,967027,1612
10511,IN-34,F,20190313,policy4,320955,4541
10512,IN-12,B,20190313,policy1,984141,4347
10513,IN-24,B,20190313,policy2,504964,2177
10514,IN-31,I,20190313,policy2,660851,4492
10514,IN-31,I,20190313,policy2,660851,4492
10515,IN-26,B,20190313,policy5,800330,4576
10515,IN-26,B,20190313,policy5,800330,4576
10516,IN-35,F,20190313,policy3,685810,2455
10517,IN-19,I,20190313,policy2,815900,1476
10518,IN-32,B,20190313,policy3,412096,762
10519,IN-27,B,20190313,policy5,187554,4672
10520,IN-35,F,20190313,policy3,967894,1639
10520,IN-35,F,20190313,policy3,967894,1639
10521,IN-16,B,20190313,policy5,324215,1887
10521,IN-16,B,20190313,policy5,324215,1887
10522,IN-3,I,20190313,policy1,136559,3149
10523,IN-6,G,20190313,policy3,323676,2754
10523,IN-6,G,20190313,policy3,323676,2754
10524,IN-6,G,20190313,policy1,796702,2125
10524,IN-6,G,20190313,policy1,796702,2125
10525,IN-28,I,20190313,policy2,122446,3204
10526,IN-31,B,20190313,policy5,810295,4583
10526,IN-31,B,20190313,policy5,810295,4583
10526,IN-31,B,20190313,policy5,810295,4583
10527,IN-7,F,20190313,policy1,609054,3267
10527,IN-7,F,20190313,policy1,609054,3267
10528,IN-20,I,20190313,policy5,270912,706
10529,IN-11,F,20190313,policy4,735296,1792
10530,IN-35,F,20190313,policy4,89473,4657
10531,IN-23,B,20190313,policy5,139893,1488
10531,IN-23,B,20190313,policy5,139893,1488
10532,IN-35,B,20190313,policy4,350765,4019
10533,IN-17,I,20190313,policy1,525358,3364
10533,IN-17,I,20190313,policy1,525358,3364
10534,IN-8,G,20190313,policy2,978799,4919
10535,IN-24,B,20190313,policy5,774140,752
10535,IN-24,B,20190313,policy5,774140,752
10535,IN-24,B,20190313,policy5,774140,752
10536,IN-16,G,20190314,policy1,881193,2719
10537,IN-10,G,20190314,policy1,231506,803
10538,IN-10,G,20190314,policy4,201575,1021
10538,IN-10,G,20190314,policy4,201575,1021
10539,IN-23,B,20190314,policy4,555494,1055
10540,IN-6,B,20190314,policy5,359578,4466
10540,IN-6,B,20190314,policy5,359578,4466
10541,IN-14,I,20190314,policy4,432505,4450
10541,IN-14,I,20190314,policy4,432505,4450
10542,IN-12,G,20190314,policy2,552065,3487
10542,IN-12,G,20190314,policy2,552065,3487
10543,IN-24,G,20190314,policy3,467561,1071
10544,IN-6,B,20190314,policy4,344902,4632
10545,IN-4,G,20190314,policy2,583241,2726
10546,IN-18,G,20190314,policy5,908167,3156
10546,IN-18,G,20190314,policy5,908167,3156
10547,IN-7,F,20190315,policy5,95268,4838
10547,IN-7,F,20190315,policy5,95268,4838
10548,IN-27,G,20190315,policy1,353634,2139
10548,IN-27,G,20190315,policy1,353634,2139
10549,IN-5,F,20190315,policy2,275391,1749
10550,IN-23,G,20190315,policy5,957029,1934
10550,IN-23,G,20190315,policy5,957029,1934
10550,IN-23,G,20190315,policy5,957029,1934
10551,IN-27,G,20190315,policy2,339911,4953
10552,IN-23,G,20190315,policy4,770475,3016
10553,IN-23,I,20190315,policy1,602212,3581
10554,IN-4,B,20190315,policy4,245367,3490
10555,IN-28,B,20190315,policy3,823922,3087
10555,IN-28,B,20190315,policy3,823922,3087
10556,IN-30,B,20190315,policy1,87967,3656
10557,IN-3,G,20190315,policy2,657450,2679
10557,IN-3,G,20190315,policy2,657450,2679
10558,IN-18,G,20190315,policy3,214198,3328
10558,IN-18,G,20190315,policy3,214198,3328
10559,IN-18,G,20190315,policy3,675868,2921
10560,IN-3,F,20190315,policy5,377749,1756
10560,IN-3,F,20190315,policy5,377749,1756
10561,IN-10,F,20190315,policy2,303962,717
10562,IN-12,B,20190315,policy1,641666,3517
10563,IN-9,G,20190315,policy5,525794,2467
10563,IN-9,G,20190315,policy5,525794,2467
10564,IN-14,F,20190315,policy1,206008,4861
10565,IN-33,F,20190315,policy3,194388,3492
10566,IN-5,G,20190315,policy3,455416,4491
10566,IN-5,G,20190315,policy3,455416,4491
10566,IN-5,G,20190315,policy3,455416,4491
10567,IN-16,G,20190315,policy2,641227,1071
10567,IN-16,G,20190315,policy2,641227,1071
10568,IN-5,G,20190315,policy4,495577,4658
10569,IN-7,G,20190315,policy3,808738,3434
10570,IN-6,G,20190315,policy4,216171,4765
10571,IN-33,F,20190315,policy5,205221,4540
10571,IN-33,F,20190315,policy5,205221,4540
10572,IN-28,F,20190315,policy2,957707,1638
10572,IN-28,F,20190315,policy2,957707,1638
10573,IN-29,I,20190315,policy5,448628,655
10574,IN-29,F,20190315,policy4,909692,2432
10574,IN-29,F,20190315,policy4,909692,2432
10575,IN-23,F,20190315,policy1,777594,4855
10576,IN-17,G,20190315,policy4,219775,2723
10577,IN-5,B,20190315,policy2,812605,749
10577,IN-5,B,20190315,policy2,812605,749
10577,IN-5,B,20190315,policy2,812605,749
10578,IN-23,I,20190315,policy2,534263,4455
10579,IN-15,I,20190316,policy5,101351,4543
10580,IN-15,B,20190316,policy1,135539,3983
10581,IN-17,B,20190316,policy2,871141,4021
10582,IN-33,I,20190316,policy2,807932,1751
10583,IN-12,I,20190316,policy1,92075,4352
10583,IN-12,I,20190316,policy1,92075,4352
10584,IN-11,I,20190316,policy1,162901,4499
10585,IN-19,G,20190316,policy5,854939,4036
10585,IN-19,G,20190316,policy5,854939,4036
10585,IN-19,G,20190316,policy5,854939,4036
10586,IN-30,G,20190316,policy1,497089,1637
10586,IN-30,G,20190316,policy1,497089,1637
10587,IN-4,G,20190316,policy5,183622,4487
10588,IN-3,G,20190316,policy5,152842,728
10588,IN-3,G,20190316,policy5,152842,728
10589,IN-9,I,20190316,policy1,184616,2115
10589,IN-9,I,20190316,policy1,184616,2115
10589,IN-9,I,20190316,policy1,184616,2115
10589,IN-9,I,20190316,policy1,184616,2115
10589,IN-9,I,20190316,policy1,184616,2115
10589,IN-9,I,20190316,policy1,184616,2115
10590,IN-25,B,20190316,policy3,976626,1223
10591,IN-31,I,20190317,policy1,943766,4413
10592,IN-13,G,20190317,policy5,770207,4799
10592,IN-13,G,20190317,policy5,770207,4799
10592,IN-13,G,20190317,policy5,770207,4799
10593,IN-32,F,20190317,policy3,288803,4547
10593,IN-32,F,20190317,policy3,288803,4547
10593,IN-32,F,20190317,policy3,288803,4547
10594,IN-25,B,20190317,policy1,609426,4463
10595,IN-12,B,20190317,policy3,380199,3707
10596,IN-14,G,20190317,policy4,417900,4526
10596,IN-14,G,20190317,policy4,417900,4526
10597,IN-31,G,20190317,policy4,812506,4403
10597,IN-31,G,20190317,policy4,812506,4403
10598,IN-30,G,20190317,policy5,740661,4480
10598,IN-30,G,20190317,policy5,740661,4480
10598,IN-30,G,20190317,policy5,740661,4480
10599,IN-5,G,20190317,policy2,713662,4571
10599,IN-5,G,20190317,policy2,713662,4571
10600,IN-14,F,20190317,policy1,757612,648
10600,IN-14,F,20190317,policy1,757612,648
10601,IN-31,B,20190317,policy4,970020,4262
10602,IN-22,B,20190317,policy2,340837,4160
10603,IN-5,B,20190317,policy2,693672,1554
10603,IN-5,B,20190317,policy2,693672,1554
10604,IN-3,F,20190317,policy5,271247,3111
10605,IN-13,G,20190317,policy3,912088,4356
10605,IN-13,G,20190317,policy3,912088,4356
10605,IN-13,G,20190317,policy3,912088,4356
10606,IN-19,B,20190317,policy5,479474,2788
10607,IN-3,G,20190317,policy2,581508,3464
10608,IN-22,I,20190317,policy4,950809,670
10608,IN-22,I,20190317,policy4,950809,670
10608,IN-22,I,20190317,policy4,950809,670
10608,IN-22,I,20190317,policy4,950809,670
10609,IN-5,B,20190317,policy5,358306,2135
10609,IN-5,B,20190317,policy5,358306,2135
10610,IN-33,B,20190317,policy2,487665,4272
10611,IN-22,G,20190317,policy1,141654,4714
10611,IN-22,G,20190317,policy1,141654,4714
10612,IN-16,F,20190317,policy4,326860,1556
10612,IN-16,F,20190317,policy4,326860,1556
10613,IN-14,B,20190317,policy1,759909,1657
10614,IN-8,B,20190317,policy2,720796,3389
10614,IN-8,B,20190317,policy2,720796,3389
10615,IN-14,G,20190317,policy1,665059,2844
10616,IN-11,G,20190317,policy1,288358,1660
10616,IN-11,G,20190317,policy1,288358,1660
10617,IN-26,F,20190317,policy5,795264,2803
10618,IN-12,F,20190317,policy3,351455,4380
10619,IN-19,F,20190317,policy1,646543,4427
10619,IN-19,F,20190317,policy1,646543,4427
10619,IN-19,F,20190317,policy1,646543,4427
10620,IN-32,F,20190317,policy1,121407,4468
10621,IN-20,F,20190317,policy1,968895,4468
10621,IN-20,F,20190317,policy1,968895,4468
10622,IN-22,G,20190317,policy1,364860,1128
10623,IN-17,F,20190317,policy5,645903,4460
10623,IN-17,F,20190317,policy5,645903,4460
10623,IN-17,F,20190317,policy5,645903,4460
10624,IN-21,B,20190317,policy2,724969,3476
10624,IN-21,B,20190317,policy2,724969,3476
10625,IN-12,B,20190317,policy1,374578,1578
10626,IN-6,F,20190317,policy1,624308,3851
10627,IN-4,F,20190317,policy3,69071,2011
10627,IN-4,F,20190317,policy3,69071,2011
10628,IN-6,B,20190317,policy1,614459,3871
10629,IN-5,F,20190317,policy2,361818,3819
10630,IN-20,B,20190317,policy5,385442,4470
10630,IN-20,B,20190317,policy5,385442,4470
10631,IN-28,F,20190317,policy5,385174,703
10632,IN-18,G,20190317,policy1,888622,1202
10632,IN-18,G,20190317,policy1,888622,1202
10633,IN-25,G,20190317,policy3,768779,3470
10634,IN-35,F,20190317,policy5,344421,4526
10635,IN-11,G,20190318,policy1,320561,3349
10636,IN-24,G,20190318,policy4,426645,1687
10637,IN-30,G,20190318,policy3,394351,3382
10638,IN-5,B,20190318,policy2,186414,4913
10638,IN-5,B,20190318,policy2,186414,4913
10639,IN-5,F,20190318,policy5,771043,4366
10640,IN-31,I,20190318,policy3,764308,4793
10640,IN-31,I,20190318,policy3,764308,4793
10641,IN-7,G,20190318,policy1,233506,4763
10641,IN-7,G,20190318,policy1,233506,4763
10642,IN-33,G,20190318,policy3,797684,2225
10643,IN-32,B,20190318,policy1,854658,4176
10644,IN-23,I,20190318,policy1,473573,2981
10644,IN-23,I,20190318,policy1,473573,2981
10644,IN-23,I,20190318,policy1,473573,2981
10645,IN-6,G,20190318,policy4,88131,4428
10646,IN-30,B,20190318,policy1,358527,1991
10647,IN-20,F,20190318,policy2,200777,2052
10648,IN-7,I,20190318,policy4,598436,4442
10649,IN-28,I,20190318,policy5,499650,3090
10650,IN-21,B,20190318,policy1,159548,3889
10651,IN-31,B,20190318,policy2,431475,3178
10651,IN-31,B,20190318,policy2,431475,3178
10652,IN-7,B,20190318,policy2,773267,3560
10653,IN-12,G,20190319,policy2,113310,1747
10654,IN-30,B,20190319,policy2,137662,4276
10654,IN-30,B,20190319,policy2,137662,4276
10655,IN-25,F,20190319,policy1,596148,3098
10655,IN-25,F,20190319,policy1,596148,3098
10656,IN-12,B,20190319,policy1,475415,3553
10657,IN-29,B,20190319,policy4,783929,3687
10658,IN-13,G,20190319,policy1,514294,3515
10658,IN-13,G,20190319,policy1,514294,3515
10659,IN-5,G,20190319,policy1,315057,703
10660,IN-3,G,20190319,policy3,198114,4490
10661,IN-19,I,20190319,policy5,580620,1086
10661,IN-19,I,20190319,policy5,580620,1086
10662,IN-31,G,20190319,policy2,630885,4472
10663,IN-9,B,20190319,policy3,666795,3965
10664,IN-28,B,20190319,policy1,134251,2647
10665,IN-4,B,20190319,policy2,669834,1172
10665,IN-4,B,20190319,policy2,669834,1172
10666,IN-3,F,20190319,policy1,623250,2251
10667,IN-9,B,20190319,policy2,359564,1400
10668,IN-12,F,20190319,policy1,334380,1777
10668,IN-12,F,20190319,policy1,334380,1777
10669,IN-20,B,20190319,policy1,409018,3457
10670,IN-18,G,20190319,policy2,806334,3867
10671,IN-3,B,20190319,policy2,90189,2202
10672,IN-28,G,20190319,policy3,168574,4852
10673,IN-13,G,20190319,policy2,421661,1124
10674,IN-26,G,20190320,policy5,105174,946
10675,IN-1,G,20190320,policy2,257906,3701
10676,IN-16,B,20190320,policy1,815369,1825
10677,IN-7,G,20190320,policy3,706899,802
10677,IN-7,G,20190320,policy3,706899,802
10677,IN-7,G,20190320,policy3,706899,802
10677,IN-7,G,20190320,policy3,706899,802
10678,IN-25,G,20190320,policy1,340443,4256
10679,IN-2,B,20190320,policy4,276441,4576
10680,IN-27,G,20190320,policy1,342967,4694
10680,IN-27,G,20190320,policy1,342967,4694
10681,IN-11,G,20190320,policy2,941543,3508
10681,IN-11,G,20190320,policy2,941543,3508
10681,IN-11,G,20190320,policy2,941543,3508
10682,IN-7,G,20190320,policy3,259733,4542
10683,IN-3,G,20190320,policy2,136021,2548
10684,IN-33,B,20190320,policy1,379965,4490
10685,IN-29,I,20190320,policy1,571761,4488
10686,IN-18,F,20190320,policy3,526665,4205
10686,IN-18,F,20190320,policy3,526665,4205
10687,IN-35,F,20190320,policy1,948936,698
10687,IN-35,F,20190320,policy1,948936,698
10688,IN-35,G,20190320,policy5,969566,1739
10688,IN-35,G,20190320,policy5,969566,1739
10689,IN-30,G,20190320,policy3,354719,4471
10689,IN-30,G,20190320,policy3,354719,4471
10690,IN-1,B,20190320,policy1,79505,3511
10691,IN-4,G,20190321,policy2,114092,1108
10691,IN-4,G,20190321,policy2,114092,1108
10691,IN-4,G,20190321,policy2,114092,1108
10691,IN-4,G,20190321,policy2,114092,1108
10692,IN-14,G,20190321,policy5,271760,4499
